HSK_Vocab_ID	HSK_Vocab_Level	HSK_Vocab_Pinyin	HSK_Vocab	HSK_Vocab_Sentance
9333	7-9	shùnlǐ-chéngzhāng	顺理成章	经过努力，他的成功是顺理成章的。
9334	7-9	shùnlù	顺路	我可以顺路去拜访一下吗?
9335	7-9	shùnqízìrán	顺其自然	面对未知的未来，我们只能顺其自然。
9336	7-9	shùnshì	顺势	他顺势接过话题，继续讨论下去。
9337	7-9	shùnshǒu	顺手	她顺手关掉了门。
9338	7-9	shùnxīn	顺心	今天一切都很顺心。
9339	7-9	shùnyìng	顺应	我们应该把学生的名字跟着字母顺序来安排。
9340	7-9	shùnzhe	顺着	顺著你的感觉走吧！
9341	7-9	shùnjiān	瞬间	我瞬间对你肃然起敬！
9342	7-9	shuōbáile	说白了	他跟我说我很苍白，并问我怎么了。
9343	7-9	shuōbushàng	说不上	我以为你说了今天不上学了。
9344	7-9	shuōdàodǐ	说到底	朋友之间，我既已说出，就会把忙帮到底的。
9345	7-9	shuōdao	说道	“看啊！” 她说道。
9346	7-9	shuō gàn jiù gàn	说干就干	他是个说干就干的人，从不拖延。
9347	7-9	shuōhuǎng	说谎	别说谎!
9348	7-9	shuō lǎoshi huà	说老实话	他太老实了，说不来谎话。
9349	7-9	shuō qǐlái	说起来	说起来容易，做起来难啊！
9350	7-9	shuōqíng	说情	他们说情况只是暂时的。
9351	7-9	shuō xiánhuà	说闲话	我没有时间来说闲话。
9352	7-9	shuō zhēnde	说真的	我不能相信你是说真的。
9353	7-9	shuòguǒ	硕果	经过多年努力，他们终于取得了丰硕的成果。
9354	7-9	sīfǎ	司法	你曾是一宗司法案件的证人？
9355	7-9	sīkōng-jiànguàn	司空见惯	在大城市中，交通拥堵是司空见惯的现象。
9356	7-9	sīlìng	司令	这些指控令人震惊:洗钱、逃税和妨碍司法公正。
9357	7-9	sī	丝	穿丝袜！
9358	7-9	sīchóu	丝绸	丝绸是很珍贵的。
9359	7-9	sīháo	丝毫	我没有丝毫的想法。
9360	7-9	sīfángqián	私房钱	他偷偷存了一些私房钱准备买礼物。
9361	7-9	sījiāchē	私家车	越来越多的人选择开私家车出行。
9362	7-9	sīlì	私立	你在私立学校读书吗？
9363	7-9	sīshì	私事	我们对他的私事知道得很少。
9364	7-9	sīxià	私下	我能私下见你吗？
9365	7-9	sīyíng	私营	这是一家私营企业，主要从事电子产品的生产。
9366	7-9	sīyǒu	私有	我对她的大公无私怀有敬意。
9367	7-9	sīzì	私自	他是个极其自私自利的人。
9368	7-9	sīlù	思路	你的思路不怎么清楚。
9369	7-9	sīniàn	思念	我多么思念你呀!
9370	7-9	sīqián-xiǎnghòu	思前想后	她思前想后，终于做出了决定。
9371	7-9	sīsuǒ	思索	汤姆不加思索地行动。
9372	7-9	sī	撕	她把信撕碎了。
9373	7-9	sǐxīn	死心	你不要死心。
9374	7-9	sǐxīn-tādì	死心塌地	他对自己的事业死心塌地，一直在努力工作。
9375	7-9	sìhéyuàn	四合院	在北京，胡同是由四合院的传统居所排形成。
9376	7-9	sìjì	四季	一年有四季。
9377	7-9	sìmiàn-bāfāng	四面八方	我看见小动物向四面八方跑去。
9378	7-9	sìmiào	寺庙	摧毁这个寺庙。
9379	7-9	sìcéng-xiāngshí	似曾相识	这看起来似曾相识。
9380	7-9	sìshì-érfēi	似是而非	他的论点听起来似是而非，需要进一步验证。
9381	7-9	sìjī	伺机	他一直在伺机寻找机会突破困境。
9382	7-9	sìliào	饲料	农场里用优质饲料喂养牲畜。
9383	7-9	sìyǎng	饲养	她饲养了很多小动物，包括猫、狗和鸟。
9384	7-9	sōngbǎng	松绑	政府对这一行业的监管逐渐松绑。
9385	7-9	sōngchí	松弛	经过一夜的休息，他紧张的神经终于松弛了下来。
9386	7-9	sǒnglì	耸立	山峰耸立在云雾之中，非常壮观。
9387	7-9	sòngbié	送别	我送给汤姆一份临别礼物
9388	7-9	sōuchá	搜查	汤姆搜查了衣柜里面。
9389	7-9	sōují	搜集	有一天，警方突击搜捕了一个娼妓集团，而她正是被捕的人的其中一个。
9390	7-9	sōujiù	搜救	援救人员为了找到孩子，仔细搜索了那个区域。
9391	7-9	sōuxún	搜寻	警方正在搜寻一名逃犯。
9392	7-9	sōu	艘	这是一艘船。
9393	7-9	sūxǐng	苏醒	病人在昏迷了三天后终于苏醒过来。
9394	7-9	sū	酥	这块点心外酥内软，非常美味。
9395	7-9	sú	俗	入乡随俗。
9396	7-9	súhuà	俗话	俗话说：邪不压正；可俗话又说：道高一尺，魔高一丈！
9397	7-9	súhuà shuō	俗话说	俗话说：邪不压正；可俗话又说：道高一尺，魔高一丈！
9398	7-9	súyǔ	俗语	你中文真好，都能引用俗语了。
9399	7-9	sùkǔ	诉苦	他向朋友诉苦，讲述了最近的困难。
9400	7-9	sùshuō	诉说	这是个由不分老少、贫富、民主党、共和党；黑人、白人、拉丁裔、亚裔、美洲原住民；同性恋、异性恋人；肢障与四体健全者，大家共同诉说的答案。美国民众向全世界发出讯息，我们绝非一盘散沙，也不是由红州、蓝州拼凑而成的集合体。
9401	7-9	sùsòng	诉讼	这个诉讼程序缺陷满多。
9402	7-9	sù	素	我是吃素的。
9403	7-9	sùbùxiāngshí	素不相识	在你面前有一百万美金。你可以自己留下或帮一个你不认识的快全身瘫痪的人做手术。他不认识你，你也不认识他。谁都不会知道，你做了一件多伟大的事，把所有的钱都捐给了一个素不相识的人去做手术。当然，你也可以拿走这笔钱，将那个人今生都困在他的床上。你会怎么做呢？这笔钱不可割分。
9404	7-9	sùcái	素材	这篇文章的素材来源于真实的历史事件。
9405	7-9	sùmiáo	素描	次郎画了一幅富士山的素描。
9406	7-9	sùshí	素食	你是素食者。
9407	7-9	sùyǎng	素养	培养政治素养是需要下工夫去做的。
9408	7-9	sùzào	塑造	这本书塑造了一个鲜活的英雄形象。
9409	7-9	suàn	蒜	我爱大蒜！
9410	7-9	suànjì	算计	我们算计着改革生产流程。
9411	7-9	suànpán	算盘	算盘一直在中世纪使用。
9412	7-9	suànzhàng	算账	我们下个月再来算账吧。
9413	7-9	suīshuō	虽说	虽说是高学历，也未必就有教养。
9414	7-9	suíchù kě jiàn	随处可见	春天时，公园里的鲜花随处可见。
9415	7-9	suí dàliù	随大溜	他总是喜欢随大溜，没有自己的想法。
9416	7-9	suíjī	随机	你必须随机应变。
9417	7-9	suíjí	随即	他心脏停止了跳动, 随即死亡。
9418	7-9	suíshēn	随身	你最好随身带把伞。
9419	7-9	suíshí-suídì	随时随地	地震随时都可能发生。
9420	7-9	suíxīnsuǒyù	随心所欲	你可以随心所欲。
9421	7-9	suìxīn	遂心	她找到了一份遂心如意的工作。
9422	7-9	suìdào	隧道	日本最长的隧道在哪里？
9423	7-9	sǔn	损	文件已损坏。
9424	7-9	sǔnhuài	损坏	文件已损坏。
9425	7-9	sǔnrén-lìjǐ	损人利己	损人利己的行为是不可取的。
9426	7-9	sǔnshāng	损伤	脑损伤是先天的。
9427	7-9	suō	缩	UK是英国的缩写。
9428	7-9	suōshuǐ	缩水	水果放久了，就会收缩。
9429	7-9	suōyǐng	缩影	这个故事是社会现实的缩影。
9430	7-9	suǒshǔ	所属	钱币的价值取决于所使用的金属的重量。
9431	7-9	suǒwèi	所谓	我无所谓。
9432	7-9	suǒzuò-suǒwéi	所作所为	他的所作所为没有错。
9433	7-9	suǒpéi	索赔	由于产品质量问题，消费者向厂家索赔。
9434	7-9	suǒqǔ	索取	上帝有所给予，上帝有所索取。
9435	7-9	suǒxìng	索性	他探索一切逃走的可能性。
9436	7-9	suǒdìng	锁定	锁一定是坏了。
9437	7-9	tārén	他人	他人品质好。
9438	7-9	tā	塌	会塌的。
9439	7-9	tàshang	踏上	我们踏上了征程。
9440	7-9	tāi	胎	轮胎漏气了。
9441	7-9	tāi'ér	胎儿	胎盘的角色是滋养胎儿。
9442	7-9	táiqiú	台球	地球比台球更光滑。
9443	7-9	tàijí	太极	他认为太极拳改善了他的生活。
9444	7-9	tàijíquán	太极拳	他认为太极拳改善了他的生活。
9445	7-9	tàipíng	太平	太平路在哪里？
9446	7-9	tàidǒu	泰斗	他是数学界的泰斗，备受尊敬。
9447	7-9	tān	贪	贪得无厌。
9448	7-9	tānlán	贪婪	我不贪婪。
9449	7-9	tānwánr	贪玩儿	孩子们放假期间特别贪玩儿。
9450	7-9	tānwū	贪污	洛克希德丑闻是席卷美国主要飞机制造行业的世界性贪污丑闻。1976年2月被公布于众的洛克希德丑闻主要涉及到客机交易中的贪污受贿行为。
9451	7-9	tān	摊	在炎热的天气里，猫咪没精神地摊在地上。
9452	7-9	tān	瘫	不该瘫坐在椅子上。
9453	7-9	tānhuàn	瘫痪	病毒让我的电脑瘫痪了。
9454	7-9	tán	坛	杂草完全占据了花坛。
9455	7-9	tán bu shàng	谈不上	战争永远谈不上好，和平永远谈不上坏。
9456	7-9	tándào	谈到	我们谈到了昨天的测验。
9457	7-9	tánlùn	谈论	他们谈论了爱情。
9458	7-9	tánqǐ	谈起	他们坐在公园的长椅上，谈起了话来。
9459	7-9	tánxìng	弹性	这件泳衣是用弹性面料做的。
9460	7-9	tán	痰	禁止吐痰。
9461	7-9	tǎnbái	坦白	我该不该跟她坦白我的过去？
9462	7-9	tǎnchéng	坦诚	咱们一起坦诚地谈谈这个问题吧。
9463	7-9	tǎnkè	坦克	泰坦尼克号撞到了冰山。
9464	7-9	tǎnrán	坦然	面对失败，他显得坦然自若。
9465	7-9	tǎnshuài	坦率	坦率地说，他错了。
9466	7-9	tǎnzi	毯子	床上有多少张毯子？
9467	7-9	tàn	炭	他的援助真是雪中送炭。
9468	7-9	tàn	探	我是个侦探。
9469	7-9	tàncè	探测	维京1号和2号成为了最先在火星表面成功著陆的空间探测器。
9470	7-9	tànqīn	探亲	我明天会去医院里探访我的母亲。
9471	7-9	tànqiú	探求	格列佛为寻求探险而旅行。
9472	7-9	tànwàng	探望	她探望了她在监狱里的丈夫。
9473	7-9	tànxiǎn	探险	他们出发去南极探险。
9474	7-9	tàn	碳	乌鸦就和碳一样黑。
9475	7-9	tāngyuán	汤圆	元宵节我们一家人一起吃汤圆。
9476	7-9	táng	堂	哄堂大笑。
9477	7-9	tángguǒ	糖果	她会做糖果。
9478	7-9	tángniàobìng	糖尿病	我有糖尿病。
9479	7-9	tǎngruò	倘若	倘若明天下雨，我们就改天出发。
9480	7-9	tǎng	淌	河水静静地淌着，显得很宁静。
9481	7-9	tàng	烫	太烫了。
9482	7-9	tāo qián	掏钱	等一下，迪马说，他掏出他的电话，"我知道谁能借我一些钱。"
9483	7-9	tāotāo-bùjué	滔滔不绝	他对这个话题滔滔不绝地讲了一个小时。
9484	7-9	táobì	逃避	逃避现实。
9485	7-9	táoshēng	逃生	我死里逃生。
9486	7-9	táowáng	逃亡	没人能逃避死亡。
9487	7-9	táocí	陶瓷	我对东方陶瓷有兴趣。
9488	7-9	táoyě	陶冶	艺术可以陶冶一个人的情操。
9489	7-9	táozuì	陶醉	她陶醉在幸福里。
9490	7-9	táo	淘	德国被韩国淘汰。
9491	7-9	táoqì	淘气	我受不了淘气的小孩。
9492	7-9	táotài	淘汰	德国被韩国淘汰。
9493	7-9	tǎo	讨	切……讨厌！
9494	7-9	tǎohǎo	讨好	那人很会讨好老板。
9495	7-9	tǎojià-huánjià	讨价还价	在市场买东西时，他总喜欢讨价还价。
9496	7-9	tǎo rén xǐhuan	讨人喜欢	多讨人喜欢的一对儿！
9497	7-9	tèchǎn	特产	你买了些什么特产呀？
9498	7-9	tècháng	特长	每个人有自己的特长。
9499	7-9	tèlì	特例	推特就是荒谬的绝佳例子。
9500	7-9	tèquán	特权	外交官有多种特权。
9501	7-9	tèyāo	特邀	她是这次会议的特邀嘉宾。
9502	7-9	tèzhì	特制	该州将修建特制的桥梁以便考拉和其他野生动物可以在避开汽车和卡车的情况下过马路。
9503	7-9	tèzhì	特质	推特在日本之所以这么火，跟日语的性质有关。虽然可能比不上中文，但是跟其他大多数语言相比日语的140字可以承载更多的内容。顺带很想知道，这段文章正好是140字日文，换成别的语言的话会是多少字呢？
9504	7-9	téng	腾	腾一下地方。
9505	7-9	téngyǐ	藤椅	她坐在藤椅上悠闲地看书。
9506	7-9	tīchú	剔除	我们需要剔除数据中的错误值。
9507	7-9	tīzi	梯子	她爬上了梯子。
9508	7-9	tíbá	提拔	他因表现突出被提拔为经理。
9509	7-9	tíliàn	提炼	油是从橄榄中提炼出来的。
9510	7-9	tímíng	提名	他们提名卡尔文•柯立芝为副总统。
9511	7-9	tísù	提速	他提速了。
9512	7-9	tíxīn-diàodǎn	提心吊胆	考试成绩出来前，他一直提心吊胆。
9513	7-9	tíyì	提议	你的提议值得考虑。
9514	7-9	tízǎo	提早	汤姆昨天提早回来了。
9515	7-9	tǐliàng	体谅	我们得体谅她年轻。
9516	7-9	tǐmiàn	体面	有时候觉得她放荡不羁的样子有失体面。
9517	7-9	tǐnéng	体能	迈克尔需要在夏天恢复体能。
9518	7-9	tǐtiē	体贴	你真体贴。
9519	7-9	tǐwēn	体温	量下体温看看？
9520	7-9	tǐxì	体系	太阳系是银河系中一个小的天体系统。
9521	7-9	tǐzhì	体制	这些问题归根结底是体制的问题。
9522	7-9	tǐzhì	体质	她确实年轻貌美，但她体质娇弱。
9523	7-9	tì	剃	他剃了胡子。
9524	7-9	tìhuàn	替换	我喜欢替换。
9525	7-9	tìshēn	替身	你如果看见圣灵降下，落在谁身上，谁就是用圣灵替人施洗的了。
9526	7-9	tiāncháng-dìjiǔ	天长地久	不求情意绵绵，但求天长地久。
9527	7-9	tiāndì	天地	上帝创造了天地。
9528	7-9	tiān'é	天鹅	他的鹅都是天鹅。
9529	7-9	tiānfèn	天分	他很有音乐天分。
9530	7-9	tiānfù	天赋	他善用他的天赋。
9531	7-9	tiānjīng-dìyì	天经地义	孝敬父母是天经地义的事情。
9532	7-9	tiānpíng	天平	他们昨天平安抵达这里。
9533	7-9	tiānqiáo	天桥	去年夏天，我们在桥上看焰火看得很过瘾。
9534	7-9	tiānshēng	天生	她天生体弱。
9535	7-9	tiānshǐ	天使	她是天使。
9536	7-9	tiānxiàn	天线	昨晚的暴风雨弄坏了电视天线。
9537	7-9	tiānxìng	天性	他天性善良。
9538	7-9	Tiānzhǔjiào	天主教	天主教教会反对离婚。
9539	7-9	tiānjiā	添加	我没有添加这句句子。
9540	7-9	tiánměi	甜美	贝蒂有一把甜美的声音。
9541	7-9	tiánmì	甜蜜	阿图什的无花果是甜蜜多汁的。
9542	7-9	tiántou	甜头	甜食使我头疼。
9543	7-9	tiánbǔ	填补	我们需要填补市场上的空缺。
9544	7-9	tiánchōng	填充	她用棉花填充了枕头。
9545	7-9	tiánxiě	填写	请填写这份表格。
9546	7-9	tiǎn	舔	也许你舔了它?
9547	7-9	tiāoti	挑剔	我不挑剔。
9548	7-9	tiáokuǎn	条款	很抱歉，我们无法记录您的参与。这可能是由于您已经参加过这个机会，或涉嫌违反我们的服务条款。您将被重新导向网站。
9549	7-9	tiáolì	条例	每条规则都有例外。
9550	7-9	tiáoyuē	条约	1978年中国和日本签署了和平条约。
9551	7-9	tiáokǎn	调侃	他总喜欢调侃朋友，让气氛轻松。
9552	7-9	tiáokòng	调控	我无法控制风的方向，但我总能调整我的羽翼以到达目的地。
9553	7-9	tiáoliào	调料	我可以为你调杯热饮料吗？
9554	7-9	tiáoshì	调试	大部分程序员讨厌调试，设置故障比纠正它们有意思多了。
9555	7-9	tiǎoqǐ	挑起	他挑起争议性高的话题，制造纷争。
9556	7-9	tiǎoxìn	挑衅	他是个挑衅高手。
9557	7-9	tiàocáo	跳槽	她打算年底跳槽到一家更大的公司。
9558	7-9	tiàodòng	跳动	我的心开始快速跳动。
9559	7-9	tiàosǎn	跳伞	他第一次跳伞时非常紧张，但也很兴奋。
9560	7-9	tiàoyuè	跳跃	那只猫在跳跃之前把身子蹲得很低。
9561	7-9	tiējìn	贴近	口语比书面语更贴近生活。
9562	7-9	tiēqiè	贴切	翻译跟原文很贴切。
9563	7-9	tiězi	帖子	我刚在我的博客上发表了一个新帖子。
9564	7-9	tīngcóng	听从	我会听从指示。
9565	7-9	tīnghuà	听话	你去朋友家玩要守规矩，要听话。
9566	7-9	tíngbó	停泊	这艘船在港口停泊了一夜。
9567	7-9	tíngchēwèi	停车位	贝克小姐知道那个年轻男子很快就要离开了，所以决定请求他将车稍微移开，如此一来她就能在夜间入睡前将她的车停到正确的位置。
9568	7-9	tíngdiàn	停电	暴风雨中，停电了。
